activityId,workerId,date,companyName,establishmentName,numberOfRuptures,numberProductsOutStorage,numberProductsOutShelf,rateOfRuptures,rateOutStorage,mixSize,duration,numberOfPictures,averageRating
5e34f0fbfc33640002e7e20a,5dbf4c6abdda6a0002b68276,2020-02-08,MOINHO DO NORDESTE,Condor - Curitiba - Boa Vista,0,2,0,0.0,0.67,3,23.0,4,
5e2bb67a057bfb0002156fa6,5de3d6c048d3f900024ea7e3,2020-02-01,MOINHO DO NORDESTE,Condor - Curitiba - Brasília,0,1,0,0.0,0.33,3,49.0,5,
5e30fc71bff23d00025a5432,5d1fa4239445ca0002ad77d8,2020-02-05,MOINHO DO NORDESTE,Condor - Curitiba - Brasília,0,2,0,0.0,0.67,3,12.0,4,
5e3a36e48d93930002b1d751,5d1fa4239445ca0002ad77d8,2020-02-12,MOINHO DO NORDESTE,Condor - Curitiba - Brasília,0,2,0,0.0,0.67,3,36.0,4,
5e2bb67c8aabe60002b7b84d,5de80dc97700080002b69ce9,2020-02-01,MOINHO DO NORDESTE,Condor - Curitiba - Ahú,2,2,2,0.67,0.67,3,5.0,0,
5e30fc73bff23d00025a5441,5d94b47d7574da0002e493d5,2020-02-05,MOINHO DO NORDESTE,Condor - Curitiba - Ahú,2,2,2,0.67,0.67,3,29.0,5,
5e34f10168184f0002df121b,5dbf4c6abdda6a0002b68276,2020-02-08,MOINHO DO NORDESTE,Condor - Curitiba - Ahú,2,2,2,0.67,0.67,3,18.0,4,
5e3a36e58fce6c00026fbff1,5d94b47d7574da0002e493d5,2020-02-12,MOINHO DO NORDESTE,Condor - Curitiba - Ahú,0,3,0,0.0,1.0,3,18.0,10,
5e2bb6818aabe60002b7b85b,5d2b478afee3f400023e27af,2020-02-01,MOINHO DO NORDESTE,Condor -  Paranaguá - Centro,0,3,0,0.0,1.0,3,9.0,4,
5e30fc7991e64900025c1340,5ce897b9b9a066003474ac32,2020-02-05,MOINHO DO NORDESTE,Condor -  Paranaguá - Centro,0,1,0,0.0,0.33,3,,6,
5e3a36ee8d93930002b1d7a6,5d2b478afee3f400023e27af,2020-02-12,MOINHO DO NORDESTE,Condor -  Paranaguá - Centro,0,1,0,0.0,0.33,3,140.0,2,
5e30fc7691e64900025c1331,5dec10bef3609700028887a4,2020-02-05,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,0,0,0.0,0.0,3,24.0,8,
5e34f1039861d6000221d3ca,5d533d9b82b97900027d9c93,2020-02-08,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,2,0,0.0,0.67,3,10.0,6,
5e2bb6804917d5000221bcd2,5d669adf3a6c7e0002b841f0,2020-02-01,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,25.0,6,
5e2bb67e4917d5000221bcca,5d7ad8c943ae200002cbc807,2020-02-01,MOINHO DO NORDESTE,Condor - Araucária - BR,0,2,0,0.0,0.67,3,35.0,4,
5e30fc757f33fb00024dd7c7,5e110e1fe8ee8300022d3157,2020-02-05,MOINHO DO NORDESTE,Condor - Araucária - BR,1,1,3,0.33,0.33,3,72.0,5,
5e3a36ec587e820002c1dbbb,5de138e6786feb0002d38347,2020-02-12,MOINHO DO NORDESTE,Condor - Araucária - BR,1,1,1,0.33,0.33,3,49.0,6,
5e2bb67b8a5a430002faed11,5de7e593d0943c000243b8d8,2020-02-01,MOINHO DO NORDESTE,Condor - Curitiba - Cajuru,0,2,0,0.0,0.67,3,108.0,0,
5e30fc72bff23d00025a543c,5d1d3f4a382ec300021c0d56,2020-02-05,MOINHO DO NORDESTE,Condor - Curitiba - Cajuru,1,1,0,0.33,0.33,3,33.0,10,
5e34f10168184f0002df1216,5e1de308d35962000264d677,2020-02-08,MOINHO DO NORDESTE,Condor - Curitiba - Cajuru,0,2,0,0.0,0.67,3,25.0,4,
5e2bb6818a5a430002faed20,5ce897b9b9a066003474ac32,2020-02-01,MOINHO DO NORDESTE,Condor -  Paranaguá - Raia,0,1,0,0.0,0.33,3,25.0,4,
5e3a36ee8d93930002b1d7a1,5ce897b9b9a066003474ac32,2020-02-12,MOINHO DO NORDESTE,Condor -  Paranaguá - Raia,0,0,0,0.0,0.0,3,2.0,6,
5e2bb67f8a5a430002faed1b,5d0983ec6045c10002f8d5f6,2020-02-01,MOINHO DO NORDESTE,Condor - Campo Largo - Centro,2,2,2,0.67,0.67,3,31.0,8,
5e30fc76bff23d00025a544b,5e0cd0502f35d50002e51b8b,2020-02-05,MOINHO DO NORDESTE,Condor - Campo Largo - Centro,2,2,2,0.67,0.67,3,31.0,4,
5e34f1039861d6000221d3cf,5d0983ec6045c10002f8d5f6,2020-02-08,MOINHO DO NORDESTE,Condor - Campo Largo - Centro,0,2,0,0.0,0.67,3,31.0,8,
5e2bb683057bfb0002156fb5,5d7ad8c943ae200002cbc807,2020-02-01,MOINHO DO NORDESTE,Condor -  Araucária - Bairro Costeira,0,0,0,0.0,0.0,3,19.0,4,
5e2bb6828a5a430002faed25,5e0147bd87e3f10002390449,2020-02-01,MOINHO DO NORDESTE,Condor - Almirante Tamandaré - Alto Pinheiros,0,0,0,0.0,0.0,3,33.0,6,
5e30fc7991e64900025c1345,5d92a44ddaf60800023761b3,2020-02-05,MOINHO DO NORDESTE,Condor - Almirante Tamandaré - Alto Pinheiros,0,0,1,0.0,0.0,3,18.0,6,
5e2bb6858aabe60002b7b860,5d0983ec6045c10002f8d5f6,2020-02-01,MOINHO DO NORDESTE,Condor -  Campo Largo - Loteamento São José,1,1,2,0.33,0.33,3,21.0,8,
5e30fc7b7f33fb00024dd7cc,5e0cd0502f35d50002e51b8b,2020-02-05,MOINHO DO NORDESTE,Condor -  Campo Largo - Loteamento São José,1,1,1,0.33,0.33,3,41.0,4,
5e2bb65ef631480002717b30,5dc1e88767625a0002d06324,2020-02-01,LOMAN COGUMELOS,Max atacadista - Ponta Grossa,6,10,6,0.6,1.0,10,14.0,11,
5e30fc4e49faa8000276fca1,5de80b7e97e4240002df9ea4,2020-02-05,LOMAN COGUMELOS,Max atacadista - Ponta Grossa,2,10,2,0.2,1.0,10,28.0,6,
5e34f0dead32bd0002863918,5de2999e585cc6000210ad6c,2020-02-08,LOMAN COGUMELOS,Max atacadista - Ponta Grossa,5,10,5,0.5,1.0,10,64.0,11,
5e3a36d88d93930002b1d6f7,5de2999e585cc6000210ad6c,2020-02-12,LOMAN COGUMELOS,Max atacadista - Ponta Grossa,10,10,10,1.0,1.0,10,18.0,2,
5e30fc4f49faa8000276fca6,5e1200f60091d00002e1e81c,2020-02-05,LOMAN COGUMELOS,Max Atacadista - Campo Comprido,4,4,4,0.4,0.4,10,27.0,4,
5e339f55dc68100002e67233,5d557a20f880f500027c0405,2020-02-07,LOMAN COGUMELOS,Big  - Foz do Iguaçu - Jardim Monjollo,0,9,0,0.0,0.9,10,34.0,2,
5e3793d726cb0e000297fb11,5dfc4241918546000202959f,2020-02-10,LOMAN COGUMELOS,Big  - Foz do Iguaçu - Jardim Monjollo,8,10,8,0.8,1.0,10,9.0,2,
5e2e59589ce42a000225e70f,5d8b89ff96251600029c5566,2020-02-03,LOMAN COGUMELOS,Big - Londrina - Helena,10,10,10,1.0,1.0,10,3.0,2,
5e339f623866be0002819c7d,5d669adf3a6c7e0002b841f0,2020-02-07,LOMAN COGUMELOS,Big - Londrina - Helena,10,10,10,1.0,1.0,10,4.0,2,
5e3793d81c400c00023bfced,5d669adf3a6c7e0002b841f0,2020-02-10,LOMAN COGUMELOS,Big - Londrina - Helena,10,10,10,1.0,1.0,10,2.0,2,
5e339f727f79090002fe8201,5e0f58e5c1afd10002243dbb,2020-02-07,VINHOS TERRAUSTRAL,Condor - Joinville - América,8,15,12,0.35,0.65,23,62.0,18,
5e2faacdee9e5e0002a93db5,5dea4bd45b72ff0002069513,2020-02-04,MOINHO DO NORDESTE,Condor -  Campo Mourão,0,0,0,0.0,0.0,3,74.0,6,
5e30fc7cbff23d00025a545a,5dea4bd45b72ff0002069513,2020-02-05,MOINHO DO NORDESTE,Condor -  Campo Mourão,0,0,0,0.0,0.0,3,65.0,4,
5e339f72216edf0002dc2df5,5dea4bd45b72ff0002069513,2020-02-07,MOINHO DO NORDESTE,Condor -  Campo Mourão,0,0,0,0.0,0.0,3,17.0,4,
5e38e561dc0c4200028e9203,5dea4bd45b72ff0002069513,2020-02-11,MOINHO DO NORDESTE,Condor -  Campo Mourão,0,0,0,0.0,0.0,3,33.0,4,
5e2bb6888a5a430002faed32,5e0fb5fa41abb700024869f9,2020-02-01,MOINHO DO NORDESTE,Condor -  Castro,0,0,0,0.0,0.0,3,36.0,10,
5e30fc7dbcf8c600026b795e,5e0fb5fa41abb700024869f9,2020-02-05,MOINHO DO NORDESTE,Condor -  Castro,0,0,0,0.0,0.0,3,27.0,8,
5e2e59599ce42a000225e719,5dd5ede996e90d000228e02c,2020-02-03,AMABENE (CÂMARA FRIA),Mercado Santos - Colombo,3,22,3,0.14,1.0,22,78.0,54,
5e324dd6877fec0002cb1bee,5e18f56764d639000271575c,2020-02-06,AMABENE (CÂMARA FRIA),Mercado Santos - Colombo,8,22,9,0.36,1.0,22,19.0,12,
5e3793d64d386200029a05c0,5dbf4c6abdda6a0002b68276,2020-02-10,AMABENE (CÂMARA FRIA),Mercado Santos - Colombo,2,21,2,0.09,0.95,22,26.0,17,
5e2e595ab5c0740002560c4e,5dd5ede996e90d000228e02c,2020-02-03,AMABENE (CÂMARA FRIA),Triunfo Supermercados - Curitiba - Abranches,5,19,5,0.26,1.0,19,23.0,19,
5e339f71ad32bd0002862d4f,5e18f56764d639000271575c,2020-02-07,AMABENE (CÂMARA FRIA),Italo - Curitiba,6,15,6,0.38,0.94,16,35.0,12,
5e30fc4fbff23d00025a535a,5dd4a32e33d62b0002388828,2020-02-05,AMABENE (CÂMARA FRIA),Stresser - Itaperuçu,14,14,15,0.52,0.52,27,35.0,12,
5e3a36ce8fce6c00026fbf97,5e1200f60091d00002e1e81c,2020-02-12,AMABENE (CÂMARA FRIA),Supermercado Gabão - Santa Helena,3,4,3,0.14,0.18,22,35.0,17,
5e339f7244b3070002b95c2f,5dae645a554d5300020e450d,2020-02-07,AMABENE (CÂMARA FRIA),Compania do Alimento - Portão,2,19,2,0.11,1.0,19,28.0,12,
5e2e596bc716f70002c17171,5d1fa4239445ca0002ad77d8,2020-02-03,YINS BRASIL,Condor - Curitiba - Marechal,6,10,6,0.6,1.0,10,45.0,4,
5e2e59693f866700027d20f0,5d94b47d7574da0002e493d5,2020-02-03,YINS BRASIL,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,10,8.0,4,
5e2e59647f04aa00020f314d,5db0ed3108a9ce00021639c6,2020-02-03,YINS BRASIL,Condor - Curitiba - Água Verde,4,10,4,0.4,1.0,10,32.0,10,
5e2e59597f04aa00020f312c,5d1b4c5886c7bb0002d46563,2020-02-03,YINS BRASIL,Condor - Araucária - BR,0,10,0,0.0,1.0,10,60.0,4,
5e2e595d7f04aa00020f3148,5da9244397fc8600020d7556,2020-02-03,YINS BRASIL,Condor - Colombo - Maracanã,0,2,1,0.0,0.2,10,12.0,4,
5e2e595b7f04aa00020f313e,5dea4bd45b72ff0002069513,2020-02-03,YINS BRASIL,Condor -  Campo Mourão,6,6,6,0.6,0.6,10,89.0,4,
5e2e597ef63a960002dbba92,5d669adf3a6c7e0002b841f0,2020-02-03,YINS BRASIL,Condor -  Londrina,0,10,0,0.0,1.0,10,5.0,4,
5e2e596a7f04aa00020f315c,5e1b87cc8ebf820002c6c810,2020-02-03,YINS BRASIL,Condor - Curitiba - Cristo Rei,10,10,10,1.0,1.0,10,8.0,2,
5e2e5959b5c0740002560c49,5d1b4c5886c7bb0002d46563,2020-02-03,YINS BRASIL,Condor -  Araucária - Bairro Costeira,0,10,0,0.0,1.0,10,6.0,4,
5e2e596cc716f70002c17176,5dd5ede996e90d000228e02c,2020-02-03,YINS BRASIL,Condor - Curitiba - Nilo Peçanha,6,10,6,0.6,1.0,10,59.0,9,
5e2e5980f63a960002dbba97,5d2b478afee3f400023e27af,2020-02-03,YINS BRASIL,Condor -  Paranaguá - Centro,9,9,9,0.9,0.9,10,8.0,2,
5e2e5970f63a960002dbba85,5e110e1fe8ee8300022d3157,2020-02-03,YINS BRASIL,Condor - Curitiba - Sítio Cercado,10,10,10,1.0,1.0,10,10.0,4,
5e2e594e9ce42a000225e705,5e0147bd87e3f10002390449,2020-02-03,YINS BRASIL,Condor - Almirante Tamandaré - Alto Pinheiros,8,10,8,0.8,1.0,10,10.0,2,
5e2e597fc716f70002c17192,5dd07e89596a5300027525f6,2020-02-03,YINS BRASIL,Condor - Curitiba - Umbará,10,10,10,1.0,1.0,10,30.0,4,
5e2e59727f04aa00020f317f,5d6a67e857564a000280bcd4,2020-02-03,YINS BRASIL,Condor - Curitiba - São Braz,0,10,0,0.0,1.0,10,19.0,6,
5e2e59663f866700027d20eb,5dd5ede996e90d000228e02c,2020-02-03,YINS BRASIL,Condor - Curitiba - Ahú,10,10,10,1.0,1.0,10,12.0,7,
5e2e59809ce42a000225e769,5d16487bb67b2200027fd0b0,2020-02-03,YINS BRASIL,Condor - Curitiba - Torres,1,10,1,0.1,1.0,10,55.0,4,
5e2e596cf63a960002dbba71,5d1fa4239445ca0002ad77d8,2020-02-03,YINS BRASIL,Condor - Curitiba - Derosso,6,8,8,0.6,0.8,10,23.0,2,
5e2e59769ce42a000225e764,5d94b47d7574da0002e493d5,2020-02-03,YINS BRASIL,Condor - Fazenda Rio Grande,0,0,0,0.0,0.0,10,6.0,4,
5e2e5971c716f70002c1718a,5d1fa4239445ca0002ad77d8,2020-02-03,YINS BRASIL,Condor - Curitiba - Wenceslau Braz,2,5,2,0.2,0.5,10,12.0,4,
5e339f6505e3ee00026a2dd1,5de2999e585cc6000210ad6c,2020-02-07,ROOTS TO GO,Condor - Ponta Grossa - Nova Rússia,0,0,0,0.0,0.0,5,12.0,0,
5e339f551e8c7d000211c6e2,5d16487bb67b2200027fd0b0,2020-02-07,ROOTS TO GO,Condor - Curitiba - Marechal,0,0,0,0.0,0.0,5,28.0,0,
5e339f6d05e3ee00026a2dd6,5d1fa4239445ca0002ad77d8,2020-02-07,ROOTS TO GO,Condor - Curitiba - Torres,0,0,0,0.0,0.0,5,30.0,0,
5e339f7a7c34ee0002255234,5dbf4c6abdda6a0002b68276,2020-02-07,ROOTS TO GO,Condor - Curitiba - Boa Vista,0,0,0,0.0,0.0,5,15.0,0,
5e339f771e8c7d000211c71e,5df929b0739f8a00029be468,2020-02-07,ROOTS TO GO,Condor - Ponta Grossa - Jd. Carvalho,0,0,0,0.0,0.0,5,11.0,0,
5e339f6c7f79090002fe81f2,5de93585fbdfee0002c7bb24,2020-02-07,ROOTS TO GO,Condor - Curitiba - Santa Cândida,0,0,0,0.0,0.0,5,7.0,0,
5e339f549861d6000221b805,5ddd43012f7a8800021d05a1,2020-02-07,ROOTS TO GO,Condor - Curitiba - Pinheirinho,0,0,0,0.0,0.0,5,85.0,0,
5e339f767c34ee000225522a,5de71d91c46ae70002e5e4eb,2020-02-07,ROOTS TO GO,Condor - São José dos Pinhais - Rua Joinville,0,0,0,0.0,0.0,5,23.0,0,
5e339f669861d6000221b847,5d1b8973b204600002a2b3c0,2020-02-07,ROOTS TO GO,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,5,12.0,0,
5e339f5b1e8c7d000211c6e7,5de7e593d0943c000243b8d8,2020-02-07,ROOTS TO GO,Condor - Curitiba - São Braz,0,0,0,0.0,0.0,5,21.0,0,
5e339f7b9861d6000221b872,5ddd43012f7a8800021d05a1,2020-02-07,ROOTS TO GO,Condor - Curitiba - João Bettega,0,0,0,0.0,0.0,5,26.0,0,
5e339f659861d6000221b83d,5dd55e22d49b8e0002893a62,2020-02-07,ROOTS TO GO,Condor - Ponta Grossa - Centro,0,0,0,0.0,0.0,5,7.0,0,
5e339f7a1e8c7d000211c728,5dd5254933d62b000238addf,2020-02-07,ROOTS TO GO,Condor - Curitiba - Santa Quitéria,0,0,0,0.0,0.0,5,35.0,0,
5e339f757c34ee000225521b,5ddd43012f7a8800021d05a1,2020-02-07,ROOTS TO GO,Condor - Curitiba - Novo Mundo,0,0,0,0.0,0.0,5,41.0,0,
5e339f6405e3ee00026a2dcc,5e222e0476ebd80002e405d6,2020-02-07,ROOTS TO GO,Condor - Curitiba - Ahú,0,0,0,0.0,0.0,5,9.0,0,
5e339f751e8c7d000211c714,5dc9bfcce3cf360002bf378b,2020-02-07,ROOTS TO GO,Condor - Curitiba - Cristo Rei,0,0,0,0.0,0.0,5,5.0,0,
5e339f6b216edf0002dc2de1,5d1b4c5886c7bb0002d46563,2020-02-07,ROOTS TO GO,Condor - Araucária - BR,0,0,0,0.0,0.0,5,20.0,0,
5e339f659861d6000221b842,5e0a053ed7fbda0002ae1c7e,2020-02-07,ROOTS TO GO,Condor - Curitiba - Nilo Peçanha,0,0,0,0.0,0.0,5,30.0,0,
5e339f777c34ee000225522f,5d1d3f4a382ec300021c0d56,2020-02-07,ROOTS TO GO,Condor - Pinhais - Av. Jacob Macanhan,0,0,0,0.0,0.0,5,11.0,0,
5e339f646b973300028a4346,5de71d91c46ae70002e5e4eb,2020-02-07,ROOTS TO GO,Condor - São José dos Pinhais - Centro,0,0,0,0.0,0.0,5,28.0,0,
5e339f747c34ee0002255216,5ce897b9b9a066003474ac32,2020-02-07,ROOTS TO GO,Condor -  Paranaguá - Raia,0,0,0,0.0,0.0,5,7.0,0,
5e339f799861d6000221b86d,5e0f58e5c1afd10002243dbb,2020-02-07,ROOTS TO GO,Condor - Joinville - América,0,0,0,0.0,0.0,5,35.0,0,
5e2bb65505d57e0002bab4de,5de7e593d0943c000243b8d8,2020-02-01,RBR,Big - Curitiba - Torres,15,15,15,1.0,1.0,15,12.0,0,
5e38e561584d270002dc09dc,5d62abd08e65c200021be3ef,2020-02-11,RBR,Big - Curitiba - Torres,15,15,15,1.0,1.0,15,6.0,4,
5e2bb65e29e8d000023a685c,5daa32561f47c700024aa1f6,2020-02-01,RBR,Big - Curitiba - Arthur Bernardes,6,14,7,0.4,0.93,15,43.0,5,
5e2faacc314a250002667318,5cea8d6eb9a0660034771ae0,2020-02-04,RBR,Big - Curitiba - Av. Paraná,15,15,15,1.0,1.0,15,17.0,2,
5e34f0ce9861d6000221d354,5dd97ac0a653040002ed1704,2020-02-08,RBR,Big - Curitiba - Av. Paraná,0,15,0,0.0,1.0,15,24.0,6,
5e38e561584d270002dc09d7,5dd97ac0a653040002ed1704,2020-02-11,RBR,Big - Curitiba - Av. Paraná,0,11,0,0.0,0.73,15,37.0,4,
5e2faaceee9e5e0002a93dbf,5dea4bd45b72ff0002069513,2020-02-04,VITALIN SEM GLUTEN,Super Muffato - Campo Mourão - Mourão,9,19,10,0.43,0.9,21,236.0,17,
5e38e5521ad7d0000293994f,5dea4bd45b72ff0002069513,2020-02-11,VITALIN SEM GLUTEN,Super Muffato - Campo Mourão - Mourão,10,19,10,0.48,0.9,21,187.0,16,
5e38e5541ad7d00002939959,5e1243c91327d0000260a358,2020-02-11,VITALIN SEM GLUTEN,Super Muffato - Cascavel - Comercial,10,13,13,0.43,0.57,23,64.0,23,
5e2faad144409d0002dc510f,5dd2a665849da70002026762,2020-02-04,VITALIN SEM GLUTEN,Super Muffato - Curitiba - Portão,13,23,13,0.57,1.0,23,40.0,20,
5e38e5551ad7d0000293995e,5da5f89c3778a80002097293,2020-02-11,VITALIN SEM GLUTEN,Super Muffato - Curitiba - Portão,7,23,7,0.3,1.0,23,51.0,10,
5e2faad244409d0002dc5114,5d557a20f880f500027c0405,2020-02-04,VITALIN SEM GLUTEN,Super Muffato - Foz do Iguaçu - República Argentina,0,11,0,0.0,1.0,11,25.0,0,
5e2faad3314a25000266733b,5d16487bb67b2200027fd0b0,2020-02-04,VITALIN SEM GLUTEN,,4,12,5,0.31,0.92,13,24.0,8,
5e38e5561ad7d00002939968,5d16487bb67b2200027fd0b0,2020-02-11,VITALIN SEM GLUTEN,,5,12,5,0.38,0.92,13,19.0,8,
5e3793d61c400c00023bfce8,5e2cec1bbb34230002a06121,2020-02-10,VITALIN SEM GLUTEN,Super Muffato - Londrina - Cafezal Região Sul,3,11,0,0.27,1.0,11,,8,
5e38e557584d270002dc09c8,5e19e43848147c000224d5ee,2020-02-11,VITALIN SEM GLUTEN,Super Muffato - Paranavaí - Centro,3,15,3,0.2,1.0,15,26.0,14,
5e2faadf314a25000266734a,5dfa6d413add2d00027d7ecd,2020-02-04,VITALIN SEM GLUTEN,Super Muffato - Ponta Grossa - Oficinas,3,15,3,0.2,1.0,15,30.0,24,
5e38e558584d270002dc09cd,5df929b0739f8a00029be468,2020-02-11,VITALIN SEM GLUTEN,Super Muffato - Ponta Grossa - Oficinas,5,6,7,0.33,0.4,15,14.0,10,
5e2faae0314a25000266734f,5df929b0739f8a00029be468,2020-02-04,VITALIN SEM GLUTEN,Super Muffato - Ponta Grossa - Uvaranas,4,5,4,0.27,0.33,15,18.0,9,
5e38e5601ad7d00002939973,5df929b0739f8a00029be468,2020-02-11,VITALIN SEM GLUTEN,Super Muffato - Ponta Grossa - Uvaranas,4,4,4,0.27,0.27,15,11.0,9,
5e38e561e4ee870002897335,5dc7fe2a14a47c0002ed1745,2020-02-11,VITALIN SEM GLUTEN,,4,15,4,0.27,1.0,15,34.0,10,
5e2faae8314a25000266735e,5cea8d6eb9a0660034771ae0,2020-02-04,VITALIN SEM GLUTEN,Super Muffato - Curitiba - Folloni,0,10,1,0.0,0.43,23,14.0,10,
5e38e5626171a600024f6678,5dd97ac0a653040002ed1704,2020-02-11,VITALIN SEM GLUTEN,Super Muffato - Curitiba - Folloni,0,14,0,0.0,0.61,23,25.0,22,
5e2faae9314a250002667363,5d557a20f880f500027c0405,2020-02-04,VITALIN SEM GLUTEN,Super Muffato - Foz do Iguaçu - Boicy,0,18,0,0.0,0.86,21,50.0,7,
5e38e563584d270002dc09e6,5d557a20f880f500027c0405,2020-02-11,VITALIN SEM GLUTEN,Super Muffato - Foz do Iguaçu - Boicy,7,17,7,0.33,0.81,21,37.0,0,
5e2faaecd042930002e2bf32,5dfc4241918546000202959f,2020-02-04,VITALIN SEM GLUTEN,Super Muffato - Foz do Iguaçu- Portinari,4,19,9,0.15,0.73,26,232.0,14,
5e38e564584d270002dc09eb,5d557a20f880f500027c0405,2020-02-11,VITALIN SEM GLUTEN,Super Muffato - Foz do Iguaçu- Portinari,3,22,3,0.12,0.85,26,29.0,0,
5e2faaf180a19f0002a11f34,5dfc4241918546000202959f,2020-02-04,VITALIN SEM GLUTEN,Super Muffato - Foz do Iguaçu - Vila A,2,15,3,0.13,1.0,15,39.0,10,
5e38e564dc0c4200028e9208,5d557a20f880f500027c0405,2020-02-11,VITALIN SEM GLUTEN,Super Muffato - Foz do Iguaçu - Vila A,5,11,5,0.33,0.73,15,38.0,0,
5e2faaf1d042930002e2bf37,5dd754ad0c1cb60002db67b3,2020-02-04,VITALIN SEM GLUTEN,"Super Muffato - Londrina - Duque ",7,24,7,0.27,0.92,26,37.0,18,
5e38e565dc0c4200028e920d,5dd754ad0c1cb60002db67b3,2020-02-11,VITALIN SEM GLUTEN,"Super Muffato - Londrina - Duque ",8,26,8,0.31,1.0,26,38.0,18,
5e38e565584d270002dc09f0,5dd754ad0c1cb60002db67b3,2020-02-11,VITALIN SEM GLUTEN,"Super Muffato - Londrina - Madre ",15,25,15,0.6,1.0,25,33.0,20,
5e38e566584d270002dc09f5,5d24971b22780100028da73d,2020-02-11,VITALIN SEM GLUTEN,Super Muffato - Londrina - Quintino,7,24,7,0.29,1.0,24,33.0,14,
5e2faaf480a19f0002a11f3e,5dd754ad0c1cb60002db67b3,2020-02-04,VITALIN SEM GLUTEN,"Super Muffato - Londrina - Gourmet Aurora ",11,25,11,0.44,1.0,25,34.0,18,
5e38e566584d270002dc09fa,5dd754ad0c1cb60002db67b3,2020-02-11,VITALIN SEM GLUTEN,"Super Muffato - Londrina - Gourmet Aurora ",9,25,9,0.36,1.0,25,24.0,18,
5e2faaf5314a250002667391,5dee7b85bb3f200002f887ef,2020-02-04,VITALIN SEM GLUTEN,Super Muffato - Maringá - Cerro Azul,13,21,13,0.62,1.0,21,79.0,18,
5e38e5671ad7d000029399a8,5d533d9b82b97900027d9c93,2020-02-11,VITALIN SEM GLUTEN,Super Muffato - Maringá - Cerro Azul,0,21,0,0.0,1.0,21,15.0,19,
5e2faaf5d042930002e2bf3f,5df42838b164a5000205f26b,2020-02-04,VITALIN SEM GLUTEN,Super Muffato - Maringá - João Paulino,0,23,0,0.0,0.88,26,67.0,17,
5e38e5681ad7d000029399ad,5d533d9b82b97900027d9c93,2020-02-11,VITALIN SEM GLUTEN,Super Muffato - Maringá - João Paulino,0,25,0,0.0,0.96,26,29.0,16,
5e2faaf6314a250002667396,5cea8d6eb9a0660034771ae0,2020-02-04,VITALIN SEM GLUTEN,Big - Curitiba - Boa Vista,0,0,0,0.0,0.0,23,60.0,10,
5e38e5691ad7d000029399b2,5dea5a8b495b9d000273b486,2020-02-11,VITALIN SEM GLUTEN,Big - Curitiba - Boa Vista,1,23,4,0.04,1.0,23,23.0,30,
5e2faaf7314a25000266739b,5d16487bb67b2200027fd0b0,2020-02-04,VITALIN SEM GLUTEN,Big - Curitiba - Xaxim,2,20,2,0.09,0.91,22,24.0,8,
5e38e56a1ad7d000029399b7,5d16487bb67b2200027fd0b0,2020-02-11,VITALIN SEM GLUTEN,Big - Curitiba - Xaxim,4,20,5,0.18,0.91,22,25.0,10,
5e38e56ac7231b00028b49dc,5dd674384fe0c0000245ea16,2020-02-11,VITALIN SEM GLUTEN,Big - Curitiba - Santa Felicidade,8,24,8,0.32,0.96,25,58.0,11,
5e38e56b1ad7d000029399bf,5cc764c5e3cc6f00387529f3,2020-02-11,VITALIN SEM GLUTEN,Big - Curitiba - Pinheirinho,4,20,5,0.19,0.95,21,43.0,20,
5e2faaf9d042930002e2bf88,5e166373e1dec80002b112d1,2020-02-04,VITALIN SEM GLUTEN,Big - Curitiba - Av. das Torres,3,23,3,0.13,1.0,23,77.0,14,
5e38e56bc7231b00028b49e1,5ce9c746b9a0660034769abd,2020-02-11,VITALIN SEM GLUTEN,Big - Curitiba - Av. das Torres,5,20,9,0.22,0.87,23,98.0,14,
5e2faaf9314a2500026673a5,5dae1bdcfd8abd000253b680,2020-02-04,VITALIN SEM GLUTEN,Big - Curitiba - Arthur Bernardes,2,25,2,0.08,1.0,25,80.0,15,
5e38e56cc7231b00028b49e6,5dae08630e019c0002c520c6,2020-02-11,VITALIN SEM GLUTEN,Big - Curitiba - Arthur Bernardes,15,25,15,0.6,1.0,25,24.0,27,
5e2faafad042930002e2bf8d,5cea8d6eb9a0660034771ae0,2020-02-04,VITALIN SEM GLUTEN,Big - Curitiba - Av. Paraná,0,2,0,0.0,0.08,25,18.0,9,
5e38e56c1ad7d000029399c4,5cc764c5e3cc6f00387529f3,2020-02-11,VITALIN SEM GLUTEN,Big - Curitiba - Av. Paraná,6,15,6,0.24,0.6,25,,18,
5e2faafb314a2500026673ad,5cc764c5e3cc6f00387529f3,2020-02-04,VITALIN SEM GLUTEN,Big - Curitiba - Portão,12,25,12,0.48,1.0,25,21.0,56,
5e38e56d5a57fd00020b526b,5dae08630e019c0002c520c6,2020-02-11,VITALIN SEM GLUTEN,Big - Curitiba - Portão,12,25,19,0.48,1.0,25,30.0,27,
5e2faafcd042930002e2bf92,5dfc4241918546000202959f,2020-02-04,VITALIN SEM GLUTEN,Big  - Foz do Iguaçu - Jardim Monjollo,6,24,6,0.24,0.96,25,98.0,10,
